13,"東京都",22995,"南千住","みなみせんじゅ","",35.732944,139.799008,99,"ＪＲ常磐線快速",4,1,"ＪＲ"
13,"東京都",22630,"北千住","きたせんじゅ","",35.749609,139.805118,99,"ＪＲ常磐線快速",5,1,"ＪＲ"
13,"東京都",22499,"綾瀬","あやせ","",35.762163,139.825171,100,"ＪＲ常磐線各駅停車",1,1,"ＪＲ"
13,"東京都",22611,"亀有","かめあり","",35.766552,139.847474,100,"ＪＲ常磐線各駅停車",2,1,"ＪＲ"
13,"東京都",22598,"金町","かなまち","東京都",35.769525,139.870277,100,"ＪＲ常磐線各駅停車",3,1,"ＪＲ"
13,"東京都",22528,"上野","うえの","",35.713557,139.776788,101,"ＪＲ高崎線",1,1,"ＪＲ"
13,"東京都",22574,"尾久","おく","",35.746774,139.753844,101,"ＪＲ高崎線",2,1,"ＪＲ"
13,"東京都",22487,"赤羽","あかばね","",35.777660,139.720957,101,"ＪＲ高崎線",3,1,"ＪＲ"
13,"東京都",22905,"八王子","はちおうじ","",35.655639,139.338966,102,"ＪＲ八高線(八王子－高麗川)",1,1,"ＪＲ"
13,"東京都",22634,"北八王子","きたはちおうじ","",35.669332,139.363491,102,"ＪＲ八高線(八王子－高麗川)",2,1,"ＪＲ"
13,"東京都",22686,"小宮","こみや","",35.685469,139.368795,102,"ＪＲ八高線(八王子－高麗川)",3,1,"ＪＲ"
13,"東京都",22895,"拝島","はいじま","",35.721132,139.343657,102,"ＪＲ八高線(八王子－高麗川)",4,1,"ＪＲ"
13,"東京都",22939,"東福生","ひがしふっさ","",35.745823,139.335878,102,"ＪＲ八高線(八王子－高麗川)",5,1,"ＪＲ"
13,"東京都",22899,"箱根ケ崎","はこねがさき","",35.771376,139.346709,102,"ＪＲ八高線(八王子－高麗川)",6,1,"ＪＲ"
13,"東京都",22865,"西大井","にしおおい","",35.601789,139.721825,105,"ＪＲ湘南新宿ライン",8,1,"ＪＲ"
13,"東京都",22559,"大崎","おおさき","",35.619899,139.728185,105,"ＪＲ湘南新宿ライン",9,1,"ＪＲ"
13,"東京都",22548,"恵比寿","えびす","",35.646841,139.709297,105,"ＪＲ湘南新宿ライン",10,1,"ＪＲ"
13,"東京都",22715,"渋谷","しぶや","",35.658506,139.701797,105,"ＪＲ湘南新宿ライン",11,1,"ＪＲ"
13,"東京都",22741,"新宿","しんじゅく","",35.690725,139.699851,105,"ＪＲ湘南新宿ライン",12,1,"ＪＲ"
13,"東京都",22513,"池袋","いけぶくろ","",35.729914,139.711154,105,"ＪＲ湘南新宿ライン",13,1,"ＪＲ"
13,"東京都",22487,"赤羽","あかばね","",35.777660,139.720957,105,"ＪＲ湘南新宿ライン",14,1,"ＪＲ"
13,"東京都",22559,"大崎","おおさき","",35.619899,139.728185,106,"ＪＲ埼京線",1,1,"ＪＲ"
13,"東京都",22548,"恵比寿","えびす","",35.646841,139.709297,106,"ＪＲ埼京線",2,1,"ＪＲ"
13,"東京都",22715,"渋谷","しぶや","",35.658506,139.701797,106,"ＪＲ埼京線",3,1,"ＪＲ"
13,"東京都",22741,"新宿","しんじゅく","",35.690725,139.699851,106,"ＪＲ埼京線",4,1,"ＪＲ"
13,"東京都",22513,"池袋","いけぶくろ","",35.729914,139.711154,106,"ＪＲ埼京線",5,1,"ＪＲ"
13,"東京都",22517,"板橋","いたばし","",35.746024,139.719569,106,"ＪＲ埼京線",6,1,"ＪＲ"
13,"東京都",22754,"十条","じゅうじょう","東京都",35.760551,139.722179,106,"ＪＲ埼京線",7,1,"ＪＲ"
13,"東京都",22487,"赤羽","あかばね","",35.777660,139.720957,106,"ＪＲ埼京線",8,1,"ＪＲ"
13,"東京都",22626,"北赤羽","きたあかばね","",35.786687,139.706207,106,"ＪＲ埼京線",9,1,"ＪＲ"
13,"東京都",22530,"浮間舟渡","うきまふなど","",35.791213,139.691375,106,"ＪＲ埼京線",10,1,"ＪＲ"
13,"東京都",22828,"東京","とうきょう","",35.681310,139.767234,107,"ＪＲ中央本線(東京－塩尻)",1,1,"ＪＲ"
13,"東京都",22617,"神田","かんだ","東京都",35.692948,139.770956,107,"ＪＲ中央本線(東京－塩尻)",2,1,"ＪＲ"
13,"東京都",22582,"御茶ノ水","おちゃのみず","",35.699835,139.763790,107,"ＪＲ中央本線(東京－塩尻)",3,1,"ＪＲ"
13,"東京都",22758,"水道橋","すいどうばし","",35.702057,139.754512,107,"ＪＲ中央本線(東京－塩尻)",4,1,"ＪＲ"
13,"東京都",22507,"飯田橋","いいだばし","",35.702113,139.744847,107,"ＪＲ中央本線(東京－塩尻)",5,1,"ＪＲ"
13,"東京都",22520,"市ケ谷","いちがや","",35.691003,139.735598,107,"ＪＲ中央本線(東京－塩尻)",6,1,"ＪＲ"
13,"東京都",23041,"四ツ谷","よつや","",35.686004,139.730654,107,"ＪＲ中央本線(東京－塩尻)",7,1,"ＪＲ"
13,"東京都",22710,"信濃町","しなのまち","",35.680087,139.720238,107,"ＪＲ中央本線(東京－塩尻)",8,1,"ＪＲ"
13,"東京都",22781,"千駄ケ谷","せんだがや","",35.681198,139.711489,107,"ＪＲ中央本線(東京－塩尻)",9,1,"ＪＲ"
13,"東京都",23043,"代々木","よよぎ","",35.683058,139.702045,107,"ＪＲ中央本線(東京－塩尻)",10,1,"ＪＲ"
13,"東京都",22741,"新宿","しんじゅく","",35.690725,139.699851,107,"ＪＲ中央本線(東京－塩尻)",11,1,"ＪＲ"
13,"東京都",22558,"大久保","おおくぼ","東京都",35.700724,139.697378,107,"ＪＲ中央本線(東京－塩尻)",12,1,"ＪＲ"
13,"東京都",22936,"東中野","ひがしなかの","",35.706278,139.683602,107,"ＪＲ中央本線(東京－塩尻)",13,1,"ＪＲ"
13,"東京都",22849,"中野","なかの","東京都",35.705805,139.665964,107,"ＪＲ中央本線(東京－塩尻)",14,1,"ＪＲ"
13,"東京都",22671,"高円寺","こうえんじ","",35.705333,139.649826,107,"ＪＲ中央本線(東京－塩尻)",15,1,"ＪＲ"
13,"東京都",22494,"阿佐ケ谷","あさがや","",35.704889,139.636327,107,"ＪＲ中央本線(東京－塩尻)",16,1,"ＪＲ"
13,"東京都",22573,"荻窪","おぎくぼ","",35.704611,139.619968,107,"ＪＲ中央本線(東京－塩尻)",17,1,"ＪＲ"
13,"東京都",22867,"西荻窪","にしおぎくぼ","",35.703777,139.599636,107,"ＪＲ中央本線(東京－塩尻)",18,1,"ＪＲ"
